seed,gse_type,log_file,plane_id,completed,turnaround_time_min,wait_unload_min,wait_load_min
30,electric,seed030_electric.log,LH412,True,50.0,0.0,15.0
30,electric,seed030_electric.log,LH997,True,48.0,3.0,10.0
30,electric,seed030_electric.log,OS374,True,125.0,48.0,42.0
30,electric,seed030_electric.log,QF640,True,72.0,10.0,27.0
30,electric,seed030_electric.log,TK1954,True,62.0,8.0,19.0
30,electric,seed030_electric.log,U28672,True,57.0,3.0,19.0
19,electric,seed019_electric.log,AF1341,True,90.0,15.0,40.0
19,electric,seed019_electric.log,AF782,True,54.0,0.0,19.0
19,electric,seed019_electric.log,BA774,True,62.0,16.0,11.0
19,electric,seed019_electric.log,EK149,True,78.0,7.0,36.0
19,electric,seed019_electric.log,EK533,True,173.0,0.0,138.0
19,electric,seed019_electric.log,IB204,True,54.0,7.0,12.0
19,electric,seed019_electric.log,IB452,True,104.0,9.0,60.0
19,electric,seed019_electric.log,KL123,True,102.0,38.0,29.0
19,electric,seed019_electric.log,KL184,True,64.0,10.0,19.0
19,electric,seed019_electric.log,KL642,True,76.0,7.0,34.0
19,electric,seed019_electric.log,LH412,True,58.0,5.0,18.0
19,electric,seed019_electric.log,LH997,True,46.0,1.0,10.0
19,electric,seed019_electric.log,OS374,True,155.0,49.0,71.0
19,electric,seed019_electric.log,QF640,True,71.0,9.0,27.0
19,electric,seed019_electric.log,TK1954,True,75.0,1.0,39.0
19,electric,seed019_electric.log,U28672,True,193.0,4.0,154.0
21,electric,seed021_electric.log,AF1341,True,55.0,6.0,14.0
21,electric,seed021_electric.log,AF782,True,70.0,3.0,32.0
21,electric,seed021_electric.log,BA774,True,52.0,6.0,11.0
21,electric,seed021_electric.log,EK149,True,92.0,7.0,50.0
21,electric,seed021_electric.log,EK533,True,64.0,9.0,20.0
21,electric,seed021_electric.log,IB204,True,58.0,6.0,17.0
21,electric,seed021_electric.log,IB452,True,81.0,24.0,22.0
21,electric,seed021_electric.log,KL123,True,142.0,55.0,52.0
21,electric,seed021_electric.log,KL184,True,137.0,17.0,85.0
21,electric,seed021_electric.log,KL642,True,66.0,6.0,25.0
21,electric,seed021_electric.log,LH412,True,55.0,5.0,15.0
